timestamp,frame_number,overall_score,arm_score,arm_angle,hand_position_score,depth_score,depth_cm,rate_score,rate_cpm,recoil_score,compression_ratio,ratio_score,compression_count,fatigue_level,feedback_given
2025-12-14T18:07:38.414482,620,49,0,104,0,50,54.9,100,107,40,17,50,16,0,
2025-12-14T18:07:38.996793,630,51,0,111,0,50,66.9,100,114,64,16,50,17,0,
2025-12-14T18:07:39.563425,640,49,0,109,0,50,56.3,100,114,43,16,50,17,0,
2025-12-14T18:07:40.150668,650,50,0,119,0,50,40.1,100,114,52,16,50,17,0,
2025-12-14T18:07:40.728922,660,56,20,141,0,50,35.2,100,115,79,16,50,17,0,
2025-12-14T18:07:41.304521,670,58,61,158,0,50,98.7,100,115,40,16,50,17,0,
2025-12-14T18:07:41.896884,680,52,25,144,0,50,88.4,96.48160584308891,122,40,14,50,18,0,
2025-12-14T18:07:42.470522,690,54,21,141,0,50,324.2,95.165878644634,122,67,14,50,18,0,
2025-12-14T18:07:43.075275,700,58,28,146,0,50,258.9,94.92764388636527,123,100,14,50,18,0,Lock your elbows straight and keep arms perpendicular to chest
2025-12-14T18:07:43.640741,710,57,46,151,0,50,244.7,94.85790252158196,123,64,14,50,18,0,
2025-12-14T18:07:44.224743,720,52,45,150,0,50,176.6,81.04638940552724,129,49,14,50,19,0,
2025-12-14T18:07:44.814700,730,45,31,148,0,50,138.3,66.52027241340346,137,40,18,50,20,0,
2025-12-14T18:07:45.381381,740,31,0,90,0,50,132.7,22.972509954914045,144,40,29,58,21,0,
2025-12-14T18:07:45.957865,750,36,16,138,0,50,55.0,23.049371247533344,144,67,28,57,21,0,
2025-12-14T18:07:47.648463,780,58,48,152,0,50,138.3,86.16087090342279,127,85,27,55,21,0,
2025-12-14T18:07:48.216612,790,45,0,122,0,50,53.0,77.13731574772152,131,43,31,61,22,0,
2025-12-14T18:07:49.383082,810,65,100,172,0,50,61.5,91.42105986848594,124,58,30,60,22,0,
2025-12-14T18:07:49.965893,820,54,30,147,0,50,174.6,91.58808593317966,124,67,25,50,22,0,
2025-12-14T18:07:50.526565,830,65,100,175,0,50,52.9,97.3968349173762,121,55,21,50,22,0,
