timestamp,frame_number,overall_score,arm_score,arm_angle,hand_position_score,depth_score,depth_cm,rate_score,rate_cpm,recoil_score,compression_ratio,ratio_score,compression_count,fatigue_level,feedback_given
2025-12-02T19:29:27.860682,1100,48,0,115,0,50,17.8,92.10963735091119,97,40,29,59,16,0,Lock your elbows straight
2025-12-02T19:29:28.546720,1110,54,25,144,0,50,31.9,100,109,40,29,58,18,0,
2025-12-02T19:29:29.218536,1120,51,1,128,0,50,29.9,100,109,52,29,58,18,0,
2025-12-02T19:29:29.882103,1130,52,0,105,0,50,32.3,100,115,61,29,58,19,0,
2025-12-02T19:29:30.534776,1140,50,0,99,0,50,34.3,100,114,40,30,59,19,0,
2025-12-02T19:29:31.170989,1150,52,0,101,0,50,37.8,100,114,64,30,59,19,0,
2025-12-02T19:29:31.807858,1160,50,0,105,0,50,33.5,100,114,49,28,56,19,0,
2025-12-02T19:29:32.447565,1170,50,0,115,0,50,35.9,100,112,40,28,56,19,0,
2025-12-02T19:29:33.083368,1180,50,0,102,0,50,54.0,100,117,49,27,54,20,0,
2025-12-02T19:29:33.721005,1190,65,100,166,0,50,69.2,98.90544424790255,121,40,31,62,21,0,
2025-12-02T19:29:34.402000,1200,50,0,101,0,50,61.3,84.33472393886834,128,85,27,55,22,0,Lock your elbows straight
2025-12-02T19:29:35.045038,1210,58,100,164,0,50,65.8,72.7490251092122,134,52,26,51,23,0,
2025-12-02T19:29:35.669444,1220,57,100,160,0,50,98.3,71.5692123615242,134,40,26,53,23,0,
2025-12-02T19:29:36.283313,1230,58,100,173,0,50,90.1,71.03719603649085,134,55,26,51,23,0,
2025-12-02T19:29:36.933256,1240,36,23,143,0,50,90.6,24.954004682198104,140,67,24,50,24,0,
2025-12-02T19:29:37.559078,1250,38,17,139,0,50,77.6,24.70913574185984,141,79,31,61,24,0,
2025-12-02T19:29:38.206856,1260,41,64,159,0,50,83.9,21.507025937740224,147,64,24,50,25,0,
2025-12-02T19:29:38.875689,1270,30,0,76,0,50,113.9,21.384001565493207,147,49,24,50,25,0,
2025-12-02T19:29:39.532992,1280,31,0,93,0,50,86.5,18.35549343511377,153,67,18,50,26,0,
2025-12-02T19:29:40.162842,1290,28,0,117,0,50,106.0,15.17324079369277,160,43,22,50,27,0,
2025-12-02T19:29:40.815121,1300,30,0,103,0,50,104.4,15.230253603030718,160,61,26,52,27,0,Compression speed.
2025-12-02T19:29:41.452778,1310,43,100,174,0,50,92.6,12.234052654577226,166,40,31,63,28,0,
2025-12-02T19:29:42.117049,1320,30,14,137,0,50,200.6,7.958945913958928,174,40,35,69,29,0,
